TrackId,TrackName,Composer,Milliseconds,Bytes,UnitPrice,AlbumTitle,ArtistName,GenreName,MediaTypeName
1,"For Those About To Rock (We Salute You)","Angus Young, Malcolm Young, Brian Johnson",343719,11170334,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
2,"Balls to the Wall","U. Dirkschneider, W. Hoffmann, H. Frank, P. Baltes, S. Kaufmann, G. Hoffmann",342562,5510424,0.99,"Balls to the Wall",Accept,Rock,"Protected AAC audio file"
3,"Fast As a Shark","F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",230619,3990994,0.99,"Restless and Wild",Accept,Rock,"Protected AAC audio file"
4,"Restless and Wild","F. Baltes, R.A. Smith-Diesel, S. Kaufman, U. Dirkscneider & W. Hoffman",252051,4331779,0.99,"Restless and Wild",Accept,Rock,"Protected AAC audio file"
5,"Princess of the Dawn","Deaffy & R.A. Smith-Diesel",375418,6290521,0.99,"Restless and Wild",Accept,Rock,"Protected AAC audio file"
6,"Put The Finger On You","Angus Young, Malcolm Young, Brian Johnson",205662,6713451,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
7,"Let's Get It Up","Angus Young, Malcolm Young, Brian Johnson",233926,7636561,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
8,"Inject The Venom","Angus Young, Malcolm Young, Brian Johnson",210834,6852860,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
9,Snowballed,"Angus Young, Malcolm Young, Brian Johnson",203102,6599424,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
10,"Evil Walks","Angus Young, Malcolm Young, Brian Johnson",263497,8611245,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
11,C.O.D.,"Angus Young, Malcolm Young, Brian Johnson",199836,6566314,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
12,"Breaking The Rules","Angus Young, Malcolm Young, Brian Johnson",263288,8596840,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
13,"Night Of The Long Knives","Angus Young, Malcolm Young, Brian Johnson",205688,6706347,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
14,Spellbound,"Angus Young, Malcolm Young, Brian Johnson",270863,8817038,0.99,"For Those About To Rock We Salute You",AC/DC,Rock,"MPEG audio file"
15,"Go Down",AC/DC,331180,10847611,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
16,"Dog Eat Dog",AC/DC,215196,7032162,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
17,"Let There Be Rock",AC/DC,366654,12021261,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
18,"Bad Boy Boogie",AC/DC,267728,8776140,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
19,"Problem Child",AC/DC,325041,10617116,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
20,Overdose,AC/DC,369319,12066294,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
21,"Hell Ain't A Bad Place To Be",AC/DC,254380,8331286,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
22,"Whole Lotta Rosie",AC/DC,323761,10547154,0.99,"Let There Be Rock",AC/DC,Rock,"MPEG audio file"
23,"Walk On Water","Steven Tyler, Joe Perry, Jack Blades, Tommy Shaw",295680,9719579,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
24,"Love In An Elevator","Steven Tyler, Joe Perry",321828,10552051,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
25,"Rag Doll","Steven Tyler, Joe Perry, Jim Vallance, Holly Knight",264698,8675345,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
26,"What It Takes","Steven Tyler, Joe Perry, Desmond Child",310622,10144730,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
27,"Dude (Looks Like A Lady)","Steven Tyler, Joe Perry, Desmond Child",264855,8679940,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
28,"Janie's Got A Gun","Steven Tyler, Tom Hamilton",330736,10869391,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
29,Cryin',"Steven Tyler, Joe Perry, Taylor Rhodes",309263,10056995,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
30,Amazing,"Steven Tyler, Richie Supa",356519,11616195,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
31,"Blind Man","Steven Tyler, Joe Perry, Taylor Rhodes",240718,7877453,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
32,"Deuces Are Wild","Steven Tyler, Jim Vallance",215875,7074167,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
33,"The Other Side","Steven Tyler, Jim Vallance",244375,7983270,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
34,Crazy,"Steven Tyler, Joe Perry, Desmond Child",316656,10402398,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
35,"Eat The Rich","Steven Tyler, Joe Perry, Jim Vallance",251036,8262039,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
36,Angel,"Steven Tyler, Desmond Child",307617,9989331,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
37,"Livin' On The Edge","Steven Tyler, Joe Perry, Mark Hudson",381231,12374569,0.99,"Big Ones",Aerosmith,Rock,"MPEG audio file"
38,"All I Really Want","Alanis Morissette & Glenn Ballard",284891,9375567,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
39,"You Oughta Know","Alanis Morissette & Glenn Ballard",249234,8196916,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
40,Perfect,"Alanis Morissette & Glenn Ballard",188133,6145404,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
41,"Hand In My Pocket","Alanis Morissette & Glenn Ballard",221570,7224246,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
42,"Right Through You","Alanis Morissette & Glenn Ballard",176117,5793082,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
43,Forgiven,"Alanis Morissette & Glenn Ballard",300355,9753256,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
44,"You Learn","Alanis Morissette & Glenn Ballard",239699,7824837,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
45,"Head Over Feet","Alanis Morissette & Glenn Ballard",267493,8758008,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
46,"Mary Jane","Alanis Morissette & Glenn Ballard",280607,9163588,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
47,Ironic,"Alanis Morissette & Glenn Ballard",229825,7598866,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
48,"Not The Doctor","Alanis Morissette & Glenn Ballard",227631,7604601,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
49,"Wake Up","Alanis Morissette & Glenn Ballard",293485,9703359,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
50,"You Oughta Know (Alternate)","Alanis Morissette & Glenn Ballard",491885,16008629,0.99,"Jagged Little Pill","Alanis Morissette",Rock,"MPEG audio file"
51,"We Die Young","Jerry Cantrell",152084,4925362,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
52,"Man In The Box","Jerry Cantrell, Layne Staley",286641,9310272,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
53,"Sea Of Sorrow","Jerry Cantrell",349831,11316328,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
54,"Bleed The Freak","Jerry Cantrell",241946,7847716,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
55,"I Can't Remember","Jerry Cantrell, Layne Staley",222955,7302550,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
56,"Love, Hate, Love","Jerry Cantrell, Layne Staley",387134,12575396,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
57,"It Ain't Like That","Jerry Cantrell, Michael Starr, Sean Kinney",277577,8993793,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
58,Sunshine,"Jerry Cantrell",284969,9216057,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
59,"Put You Down","Jerry Cantrell",196231,6420530,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
60,Confusion,"Jerry Cantrell, Michael Starr, Layne Staley",344163,11183647,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
61,"I Know Somethin (Bout You)","Jerry Cantrell",261955,8497788,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
62,"Real Thing","Jerry Cantrell, Layne Staley",243879,7937731,0.99,Facelift,"Alice In Chains",Rock,"MPEG audio file"
63,Desafinado,NULL,185338,5990473,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
64,"Garota De Ipanema",NULL,285048,9348428,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
65,"Samba De Uma Nota Só (One Note Samba)",NULL,137273,4535401,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
66,"Por Causa De Você",NULL,169900,5536496,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
67,Ligia,NULL,251977,8226934,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
68,Fotografia,NULL,129227,4198774,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
69,"Dindi (Dindi)",NULL,253178,8149148,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
70,"Se Todos Fossem Iguais A Você (Instrumental)",NULL,134948,4393377,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
71,"Falando De Amor",NULL,219663,7121735,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
72,Angela,NULL,169508,5574957,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
73,"Corcovado (Quiet Nights Of Quiet Stars)",NULL,205662,6687994,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
74,"Outra Vez",NULL,126511,4110053,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
75,"O Boto (Bôto)",NULL,366837,12089673,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
76,"Canta, Canta Mais",NULL,271856,8719426,0.99,"Warner 25 Anos","Antônio Carlos Jobim",Jazz,"MPEG audio file"
77,"Enter Sandman",Apocalyptica,221701,7286305,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
78,"Master Of Puppets",Apocalyptica,436453,14375310,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
79,"Harvester Of Sorrow",Apocalyptica,374543,12372536,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
80,"The Unforgiven",Apocalyptica,322925,10422447,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
81,"Sad But True",Apocalyptica,288208,9405526,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
82,"Creeping Death",Apocalyptica,308035,10110980,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
83,"Wherever I May Roam",Apocalyptica,369345,12033110,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
84,"Welcome Home (Sanitarium)",Apocalyptica,350197,11406431,0.99,"Plays Metallica By Four Cellos",Apocalyptica,Metal,"MPEG audio file"
85,Cochise,"Audioslave/Chris Cornell",222380,5339931,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
86,"Show Me How to Live","Audioslave/Chris Cornell",277890,6672176,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
87,Gasoline,"Audioslave/Chris Cornell",279457,6709793,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
88,"What You Are","Audioslave/Chris Cornell",249391,5988186,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
89,"Like a Stone","Audioslave/Chris Cornell",294034,7059624,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
90,"Set It Off","Audioslave/Chris Cornell",263262,6321091,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
91,"Shadow on the Sun","Audioslave/Chris Cornell",343457,8245793,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
92,"I am the Highway","Audioslave/Chris Cornell",334942,8041411,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
93,Exploder,"Audioslave/Chris Cornell",206053,4948095,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
94,Hypnotize,"Audioslave/Chris Cornell",206628,4961887,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
95,"Bring'em Back Alive","Audioslave/Chris Cornell",329534,7911634,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
96,"Light My Way","Audioslave/Chris Cornell",303595,7289084,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
97,"Getaway Car","Audioslave/Chris Cornell",299598,7193162,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
98,"The Last Remaining Light","Audioslave/Chris Cornell",317492,7622615,0.99,Audioslave,Audioslave,Rock,"MPEG audio file"
99,"Your Time Has Come","Cornell, Commerford, Morello, Wilk",255529,8273592,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
100,"Out Of Exile","Cornell, Commerford, Morello, Wilk",291291,9506571,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
101,"Be Yourself","Cornell, Commerford, Morello, Wilk",279484,9106160,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
102,"Doesn't Remind Me","Cornell, Commerford, Morello, Wilk",255869,8357387,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
103,"Drown Me Slowly","Cornell, Commerford, Morello, Wilk",233691,7609178,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
104,"Heaven's Dead","Cornell, Commerford, Morello, Wilk",276688,9006158,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
105,"The Worm","Cornell, Commerford, Morello, Wilk",237714,7710800,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
106,"Man Or Animal","Cornell, Commerford, Morello, Wilk",233195,7542942,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
107,"Yesterday To Tomorrow","Cornell, Commerford, Morello, Wilk",273763,8944205,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
108,Dandelion,"Cornell, Commerford, Morello, Wilk",278125,9003592,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
109,"#1 Zero","Cornell, Commerford, Morello, Wilk",299102,9731988,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
110,"The Curse","Cornell, Commerford, Morello, Wilk",309786,10029406,0.99,"Out Of Exile",Audioslave,"Alternative & Punk","MPEG audio file"
111,Money,"Berry Gordy, Jr./Janie Bradford",147591,2365897,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
112,"Long Tall Sally","Enotris Johnson/Little Richard/Robert "Bumps" Blackwell",106396,1707084,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
113,"Bad Boy","Larry Williams",116088,1862126,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
114,"Twist And Shout","Bert Russell/Phil Medley",161123,2582553,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
115,"Please Mr. Postman","Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett",137639,2206986,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
116,"C'Mon Everybody","Eddie Cochran/Jerry Capehart",140199,2247846,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
117,"Rock 'N' Roll Music","Chuck Berry",141923,2276788,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
118,"Slow Down","Larry Williams",163265,2616981,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
119,Roadrunner,"Bo Diddley",143595,2301989,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
120,Carol,"Chuck Berry",143830,2306019,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
121,"Good Golly Miss Molly","Little Richard",106266,1704918,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
122,"20 Flight Rock","Ned Fairchild",107807,1299960,0.99,"BackBeat Soundtrack",BackBeat,"Rock And Roll","MPEG audio file"
123,Quadrant,"Billy Cobham",261851,8538199,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
124,"Snoopy's search-Red baron","Billy Cobham",456071,15075616,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
125,"Spanish moss-"A sound portrait"-Spanish moss","Billy Cobham",248084,8217867,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
126,"Moon germs","Billy Cobham",294060,9714812,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
127,Stratus,"Billy Cobham",582086,19115680,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
128,"The pleasant pheasant","Billy Cobham",318066,10630578,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
129,Solo-Panhandler,"Billy Cobham",246151,8230661,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
130,"Do what cha wanna","George Duke",274155,9018565,0.99,"The Best Of Billy Cobham","Billy Cobham",Jazz,"MPEG audio file"
131,"Intro/ Low Down",NULL,323683,10642901,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
132,"13 Years Of Grief",NULL,246987,8137421,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
133,"Stronger Than Death",NULL,300747,9869647,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
134,"All For You",NULL,235833,7726948,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
135,"Super Terrorizer",NULL,319373,10513905,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
136,"Phoney Smile Fake Hellos",NULL,273606,9011701,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
137,"Lost My Better Half",NULL,284081,9355309,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
138,"Bored To Tears",NULL,247327,8130090,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
139,A.N.D.R.O.T.A.Z.,NULL,266266,8574746,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
140,"Born To Booze",NULL,282122,9257358,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
141,"World Of Trouble",NULL,359157,11820932,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
142,"No More Tears",NULL,555075,18041629,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
143,"The Begining... At Last",NULL,365662,11965109,0.99,"Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society",Metal,"MPEG audio file"
144,"Heart Of Gold",NULL,194873,6417460,0.99,"Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",Metal,"MPEG audio file"
145,Snowblind,NULL,420022,13842549,0.99,"Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",Metal,"MPEG audio file"
146,"Like A Bird",NULL,276532,9115657,0.99,"Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",Metal,"MPEG audio file"
147,"Blood In The Wall",NULL,284368,9359475,0.99,"Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",Metal,"MPEG audio file"
148,"The Beginning...At Last",NULL,271960,8975814,0.99,"Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society",Metal,"MPEG audio file"
149,"Black Sabbath",NULL,382066,12440200,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
150,"The Wizard",NULL,264829,8646737,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
151,"Behind The Wall Of Sleep",NULL,217573,7169049,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
152,N.I.B.,NULL,368770,12029390,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
153,"Evil Woman",NULL,204930,6655170,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
154,"Sleeping Village",NULL,644571,21128525,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
155,Warning,NULL,212062,6893363,0.99,"Black Sabbath","Black Sabbath",Metal,"MPEG audio file"
156,"Wheels Of Confusion / The Straightener","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",494524,16065830,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
157,"Tomorrow's Dream","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",192496,6252071,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
158,Changes,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",286275,9175517,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
159,FX,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",103157,3331776,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
160,Supernaut,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",285779,9245971,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
161,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",331676,10813386,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
162,Cornucopia,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",234814,7653880,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
163,"Laguna Sunrise","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",173087,5671374,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
164,"St. Vitus Dance","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",149655,4884969,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
165,"Under The Sun/Every Day Comes and Goes","Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",350458,11360486,0.99,"Black Sabbath Vol. 4 (Remaster)","Black Sabbath",Metal,"MPEG audio file"
166,"Smoked Pork",NULL,47333,1549074,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
167,"Body Count's In The House",NULL,204251,6715413,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
168,"Now Sports",NULL,4884,161266,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
169,"Body Count",NULL,317936,10489139,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
170,"A Statistic",NULL,6373,211997,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
171,"Bowels Of The Devil",NULL,223216,7324125,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
172,"The Real Problem",NULL,11650,387360,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
173,"KKK Bitch",NULL,173008,5709631,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
174,"D Note",NULL,95738,3067064,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
175,Voodoo,NULL,300721,9875962,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
176,"The Winner Loses",NULL,392254,12843821,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
177,"There Goes The Neighborhood",NULL,350171,11443471,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
178,Oprah,NULL,6635,224313,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
179,"Evil Dick",NULL,239020,7828873,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
180,"Body Count Anthem",NULL,166426,5463690,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
181,"Momma's Gotta Die Tonight",NULL,371539,12122946,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
182,"Freedom Of Speech",NULL,281234,9337917,0.99,"Body Count","Body Count","Alternative & Punk","MPEG audio file"
183,"King In Crimson","Roy Z",283167,9218499,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
184,"Chemical Wedding","Roy Z",246177,8022764,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
185,"The Tower","Roy Z",285257,9435693,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
186,"Killing Floor","Adrian Smith",269557,8854240,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
187,"Book Of Thel","Eddie Casillas/Roy Z",494393,16034404,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
188,"Gates Of Urizen","Roy Z",265351,8627004,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
189,Jerusalem,"Roy Z",402390,13194463,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
190,"Trupets Of Jericho","Roy Z",359131,11820908,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
191,"Machine Men","Adrian Smith",341655,11138147,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
192,"The Alchemist","Roy Z",509413,16545657,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
193,Realword,"Roy Z",237531,7802095,0.99,"Chemical Wedding","Bruce Dickinson",Metal,"MPEG audio file"
194,"First Time I Met The Blues","Eurreal Montgomery",140434,4604995,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
195,"Let Me Love You Baby","Willie Dixon",175386,5716994,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
196,"Stone Crazy","Buddy Guy",433397,14184984,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
197,"Pretty Baby","Willie Dixon",237662,7848282,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
198,"When My Left Eye Jumps","Al Perkins/Willie Dixon",235311,7685363,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
